,rxcui,name,tty,classId,className,classType
5982,392534,bumetanide / potassium,MIN,C03CB,Sulfonamides and potassium in combination,ATC1-4
5983,4109,ethacrynic acid,PIN,C03CC,Aryloxyacetic acid derivatives,ATC1-4
5984,10763,triamterene,IN,C03D,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,ATC1-4
5985,1981,canrenoate potassium,PIN,C03D,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,ATC1-4
5986,1982,canrenone,IN,C03D,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,ATC1-4
5987,2562811,finerenone,IN,C03D,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,ATC1-4
5988,298869,eplerenone,IN,C03D,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,ATC1-4
5989,644,amiloride,IN,C03D,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,ATC1-4
5990,9997,spironolactone,IN,C03D,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,ATC1-4
5991,1981,canrenoate potassium,PIN,C03DA,Aldosterone antagonists,ATC1-4
5992,1982,canrenone,IN,C03DA,Aldosterone antagonists,ATC1-4
5993,2562811,finerenone,IN,C03DA,Aldosterone antagonists,ATC1-4
5994,298869,eplerenone,IN,C03DA,Aldosterone antagonists,ATC1-4
5995,9997,spironolactone,IN,C03DA,Aldosterone antagonists,ATC1-4
5996,10763,triamterene,IN,C03DB,Other potassium-sparing agents,ATC1-4
5997,644,amiloride,IN,C03DB,Other potassium-sparing agents,ATC1-4
5998,302285,conivaptan,IN,C03X,OTHER DIURETICS,ATC1-4
5999,358257,tolvaptan,IN,C03X,OTHER DIURETICS,ATC1-4
6000,302285,conivaptan,IN,C03XA,Vasopressin antagonists,ATC1-4
6001,358257,tolvaptan,IN,C03XA,Vasopressin antagonists,ATC1-4
6002,10561,moxisylyte,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6003,10634,tolazoline,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6004,11201,vincamine,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6005,11358,xanthinol niacinate,PIN,C04,PERIPHERAL VASODILATORS,ATC1-4
6006,1321,bamethan,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6007,1367,bencyclane,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6008,180806,butalamine,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6009,19836,buflomedil,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6010,20609,cetiedil,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6011,27403,ifenprodil,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6012,27604,inositol niacinate,PIN,C04,PERIPHERAL VASODILATORS,ATC1-4
6013,2970,cyclandelate,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6014,33086,pentifylline,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6015,3416,dihydroergocristine,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6016,4024,"ergoloid mesylates, USP",IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6017,57954,vinburnine,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6018,6066,isoxsuprine,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6019,6095,kininogenase,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6020,7236,nafronyl,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6021,7393,niacin,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6022,7398,nicergoline,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6023,7414,nicotinyl alcohol,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6024,7595,nylidrin,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6025,8013,pentoxifylline,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6026,8149,phenoxybenzamine,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6027,8153,phentolamine,IN,C04,PERIPHERAL VASODILATORS,ATC1-4
6028,10561,moxisylyte,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6029,10634,tolazoline,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6030,11201,vincamine,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6031,11358,xanthinol niacinate,PIN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6032,1321,bamethan,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6033,1367,bencyclane,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6034,180806,butalamine,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6035,19836,buflomedil,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6036,20609,cetiedil,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6037,27403,ifenprodil,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6038,27604,inositol niacinate,PIN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6039,2970,cyclandelate,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6040,33086,pentifylline,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6041,3416,dihydroergocristine,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6042,4024,"ergoloid mesylates, USP",IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6043,57954,vinburnine,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6044,6066,isoxsuprine,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6045,6095,kininogenase,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6046,7236,nafronyl,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6047,7393,niacin,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6048,7398,nicergoline,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6049,7414,nicotinyl alcohol,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6050,7595,nylidrin,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6051,8013,pentoxifylline,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6052,8149,phenoxybenzamine,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6053,8153,phentolamine,IN,C04A,PERIPHERAL VASODILATORS,ATC1-4
6054,1321,bamethan,IN,C04AA,2-amino-1-phenylethanol derivatives,ATC1-4
6055,6066,isoxsuprine,IN,C04AA,2-amino-1-phenylethanol derivatives,ATC1-4
6056,7595,nylidrin,IN,C04AA,2-amino-1-phenylethanol derivatives,ATC1-4
6057,10634,tolazoline,IN,C04AB,Imidazoline derivatives,ATC1-4
6058,8153,phentolamine,IN,C04AB,Imidazoline derivatives,ATC1-4
6059,27604,inositol niacinate,PIN,C04AC,Nicotinic acid and derivatives,ATC1-4
6060,7393,niacin,IN,C04AC,Nicotinic acid and derivatives,ATC1-4
6061,7414,nicotinyl alcohol,IN,C04AC,Nicotinic acid and derivatives,ATC1-4
6062,11358,xanthinol niacinate,PIN,C04AD,Purine derivatives,ATC1-4
6063,33086,pentifylline,IN,C04AD,Purine derivatives,ATC1-4
6064,8013,pentoxifylline,IN,C04AD,Purine derivatives,ATC1-4
6065,3416,dihydroergocristine,IN,C04AE,Ergot alkaloids,ATC1-4
6066,4024,"ergoloid mesylates, USP",IN,C04AE,Ergot alkaloids,ATC1-4
6067,7398,nicergoline,IN,C04AE,Ergot alkaloids,ATC1-4
6068,6095,kininogenase,IN,C04AF,Enzymes,ATC1-4
6069,10561,moxisylyte,IN,C04AX,Other peripheral vasodilators,ATC1-4
6070,11201,vincamine,IN,C04AX,Other peripheral vasodilators,ATC1-4
6071,1367,bencyclane,IN,C04AX,Other peripheral vasodilators,ATC1-4
6072,180806,butalamine,IN,C04AX,Other peripheral vasodilators,ATC1-4
6073,19836,buflomedil,IN,C04AX,Other peripheral vasodilators,ATC1-4
6074,20609,cetiedil,IN,C04AX,Other peripheral vasodilators,ATC1-4
6075,27403,ifenprodil,IN,C04AX,Other peripheral vasodilators,ATC1-4
6076,2970,cyclandelate,IN,C04AX,Other peripheral vasodilators,ATC1-4
6077,57954,vinburnine,IN,C04AX,Other peripheral vasodilators,ATC1-4
6078,7236,nafronyl,IN,C04AX,Other peripheral vasodilators,ATC1-4
6079,8149,phenoxybenzamine,IN,C04AX,Other peripheral vasodilators,ATC1-4
6080,10391,tetracaine,IN,C05,VASOPROTECTIVES,ATC1-4
6081,10759,triamcinolone,IN,C05,VASOPROTECTIVES,ATC1-4
6082,134413,pentosan polysulphate sodium,PIN,C05,VASOPROTECTIVES,ATC1-4
6083,1399,benzocaine,IN,C05,VASOPROTECTIVES,ATC1-4
6084,1514,betamethasone,IN,C05,VASOPROTECTIVES,ATC1-4
6085,1904,calcium dobesilate,PIN,C05,VASOPROTECTIVES,ATC1-4
6086,24460,ethanolamine oleate,IN,C05,VASOPROTECTIVES,ATC1-4
6087,27712,invert sugar,IN,C05,VASOPROTECTIVES,ATC1-4
6088,31475,naftazone,IN,C05,VASOPROTECTIVES,ATC1-4
6089,3264,dexamethasone,IN,C05,VASOPROTECTIVES,ATC1-4
6090,33290,phenol,IN,C05,VASOPROTECTIVES,ATC1-4
6091,3339,dibucaine,IN,C05,VASOPROTECTIVES,ATC1-4
6092,34347,pramoxine,IN,C05,VASOPROTECTIVES,ATC1-4
6093,3443,diltiazem,IN,C05,VASOPROTECTIVES,ATC1-4
6094,3489,diosmin,IN,C05,VASOPROTECTIVES,ATC1-4
6095,38557,tribenoside,IN,C05,VASOPROTECTIVES,ATC1-4
6096,38893,troxerutin,IN,C05,VASOPROTECTIVES,ATC1-4
6097,4461,fluocinolone acetonide,PIN,C05,VASOPROTECTIVES,ATC1-4
6098,4462,fluocinonide,IN,C05,VASOPROTECTIVES,ATC1-4
6099,4463,fluocortolone,IN,C05,VASOPROTECTIVES,ATC1-4
6100,4491,fluorometholone,IN,C05,VASOPROTECTIVES,ATC1-4
6101,4917,nitroglycerin,IN,C05,VASOPROTECTIVES,ATC1-4
6102,5224,heparin,IN,C05,VASOPROTECTIVES,ATC1-4
6103,52259,poly(sodium vinyl sulfonate),PIN,C05,VASOPROTECTIVES,ATC1-4
6104,5492,hydrocortisone,IN,C05,VASOPROTECTIVES,ATC1-4
6105,6058,isosorbide dinitrate,IN,C05,VASOPROTECTIVES,ATC1-4
6106,6387,lidocaine,IN,C05,VASOPROTECTIVES,ATC1-4
6107,8638,prednisolone,IN,C05,VASOPROTECTIVES,ATC1-4
6108,8701,procaine,IN,C05,VASOPROTECTIVES,ATC1-4
6109,9500,rutin,IN,C05,VASOPROTECTIVES,ATC1-4
6110,968170,polidocanol,IN,C05,VASOPROTECTIVES,ATC1-4
6111,9913,sodium tetradecyl sulfate,IN,C05,VASOPROTECTIVES,ATC1-4
6112,10391,tetracaine,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6113,10759,triamcinolone,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6114,1399,benzocaine,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6115,1514,betamethasone,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6116,3264,dexamethasone,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6117,3339,dibucaine,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6118,34347,pramoxine,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6119,3443,diltiazem,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6120,38557,tribenoside,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6121,4461,fluocinolone acetonide,PIN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6122,4462,fluocinonide,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6123,4463,fluocortolone,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6124,4491,fluorometholone,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6125,4917,nitroglycerin,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6126,5492,hydrocortisone,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6127,6058,isosorbide dinitrate,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6128,6387,lidocaine,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6129,8638,prednisolone,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6130,8701,procaine,IN,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC1-4
6131,10759,triamcinolone,IN,C05AA,Corticosteroids,ATC1-4
6132,1514,betamethasone,IN,C05AA,Corticosteroids,ATC1-4
6133,3264,dexamethasone,IN,C05AA,Corticosteroids,ATC1-4
6134,4461,fluocinolone acetonide,PIN,C05AA,Corticosteroids,ATC1-4
6135,4462,fluocinonide,IN,C05AA,Corticosteroids,ATC1-4
6136,4463,fluocortolone,IN,C05AA,Corticosteroids,ATC1-4
6137,4491,fluorometholone,IN,C05AA,Corticosteroids,ATC1-4
6138,5492,hydrocortisone,IN,C05AA,Corticosteroids,ATC1-4
6139,8638,prednisolone,IN,C05AA,Corticosteroids,ATC1-4
6140,10391,tetracaine,IN,C05AD,Local anesthetics,ATC1-4
6141,1399,benzocaine,IN,C05AD,Local anesthetics,ATC1-4
6142,3339,dibucaine,IN,C05AD,Local anesthetics,ATC1-4
6143,34347,pramoxine,IN,C05AD,Local anesthetics,ATC1-4
6144,6387,lidocaine,IN,C05AD,Local anesthetics,ATC1-4
6145,8701,procaine,IN,C05AD,Local anesthetics,ATC1-4
6146,3443,diltiazem,IN,C05AE,Muscle relaxants,ATC1-4
6147,4917,nitroglycerin,IN,C05AE,Muscle relaxants,ATC1-4
6148,6058,isosorbide dinitrate,IN,C05AE,Muscle relaxants,ATC1-4
6149,38557,tribenoside,IN,C05AX,Other agents for treatment of hemorrhoids and anal fissures for topical use,ATC1-4
6150,134413,pentosan polysulphate sodium,PIN,C05B,ANTIVARICOSE THERAPY,ATC1-4
6151,1904,calcium dobesilate,PIN,C05B,ANTIVARICOSE THERAPY,ATC1-4
6152,24460,ethanolamine oleate,IN,C05B,ANTIVARICOSE THERAPY,ATC1-4
6153,27712,invert sugar,IN,C05B,ANTIVARICOSE THERAPY,ATC1-4
6154,33290,phenol,IN,C05B,ANTIVARICOSE THERAPY,ATC1-4
6155,5224,heparin,IN,C05B,ANTIVARICOSE THERAPY,ATC1-4
6156,52259,poly(sodium vinyl sulfonate),PIN,C05B,ANTIVARICOSE THERAPY,ATC1-4
6157,968170,polidocanol,IN,C05B,ANTIVARICOSE THERAPY,ATC1-4
6158,9913,sodium tetradecyl sulfate,IN,C05B,ANTIVARICOSE THERAPY,ATC1-4
6159,134413,pentosan polysulphate sodium,PIN,C05BA,Heparins or heparinoids for topical use,ATC1-4
6160,5224,heparin,IN,C05BA,Heparins or heparinoids for topical use,ATC1-4
6161,52259,poly(sodium vinyl sulfonate),PIN,C05BA,Heparins or heparinoids for topical use,ATC1-4
6162,24460,ethanolamine oleate,IN,C05BB,Sclerosing agents for local injection,ATC1-4
6163,27712,invert sugar,IN,C05BB,Sclerosing agents for local injection,ATC1-4
6164,33290,phenol,IN,C05BB,Sclerosing agents for local injection,ATC1-4
6165,968170,polidocanol,IN,C05BB,Sclerosing agents for local injection,ATC1-4
6166,9913,sodium tetradecyl sulfate,IN,C05BB,Sclerosing agents for local injection,ATC1-4
6167,1904,calcium dobesilate,PIN,C05BX,Other sclerosing agents,ATC1-4
6168,31475,naftazone,IN,C05C,CAPILLARY STABILIZING AGENTS,ATC1-4
6169,3489,diosmin,IN,C05C,CAPILLARY STABILIZING AGENTS,ATC1-4
6170,38557,tribenoside,IN,C05C,CAPILLARY STABILIZING AGENTS,ATC1-4
6171,38893,troxerutin,IN,C05C,CAPILLARY STABILIZING AGENTS,ATC1-4
6172,9500,rutin,IN,C05C,CAPILLARY STABILIZING AGENTS,ATC1-4
6173,3489,diosmin,IN,C05CA,Bioflavonoids,ATC1-4
6174,38893,troxerutin,IN,C05CA,Bioflavonoids,ATC1-4
6175,9500,rutin,IN,C05CA,Bioflavonoids,ATC1-4
6176,31475,naftazone,IN,C05CX,Other capillary stabilizing agents,ATC1-4
6177,38557,tribenoside,IN,C05CX,Other capillary stabilizing agents,ATC1-4
6178,1007489,felodipine / metoprolol,MIN,C07,BETA BLOCKING AGENTS,ATC1-4
6179,10600,timolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6180,1202,atenolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6181,149,acebutolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6182,1520,betaxolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6183,1817,bupranolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6184,19484,bisoprolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6185,19605,bopindolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6186,20352,carvedilol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6187,20498,celiprolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6188,2116,carteolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6189,29518,mepindolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6190,31555,nebivolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6191,37546,talinolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6192,37840,tertatolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6193,392475,atenolol / nifedipine,MIN,C07,BETA BLOCKING AGENTS,ATC1-4
6194,49737,esmolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6195,597,alprenolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6196,6185,labetalol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6197,6918,metoprolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6198,7226,nadolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6199,7801,oxprenolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6200,7973,penbutolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6201,8332,pindolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6202,8620,practolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6203,8787,propranolol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6204,9947,sotalol,IN,C07,BETA BLOCKING AGENTS,ATC1-4
6205,10600,timolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6206,1202,atenolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6207,149,acebutolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6208,1520,betaxolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6209,1817,bupranolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6210,19484,bisoprolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6211,19605,bopindolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6212,20352,carvedilol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6213,20498,celiprolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6214,2116,carteolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6215,29518,mepindolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6216,31555,nebivolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6217,37546,talinolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6218,37840,tertatolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6219,49737,esmolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6220,597,alprenolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6221,6185,labetalol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6222,6918,metoprolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6223,7226,nadolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6224,7801,oxprenolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6225,7973,penbutolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6226,8332,pindolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6227,8620,practolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6228,8787,propranolol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6229,9947,sotalol,IN,C07A,BETA BLOCKING AGENTS,ATC1-4
6230,10600,timolol,IN,C07AA,"Beta blocking agents, non-selective",ATC1-4
6231,1817,bupranolol,IN,C07AA,"Beta blocking agents, non-selective",ATC1-4
6232,19605,bopindolol,IN,C07AA,"Beta blocking agents, non-selective",ATC1-4
6233,2116,carteolol,IN,C07AA,"Beta blocking agents, non-selective",ATC1-4
6234,29518,mepindolol,IN,C07AA,"Beta blocking agents, non-selective",ATC1-4
6235,37840,tertatolol,IN,C07AA,"Beta blocking agents, non-selective",ATC1-4
6236,597,alprenolol,IN,C07AA,"Beta blocking agents, non-selective",ATC1-4
6237,7226,nadolol,IN,C07AA,"Beta blocking agents, non-selective",ATC1-4
6238,7801,oxprenolol,IN,C07AA,"Beta blocking agents, non-selective",ATC1-4
6239,7973,penbutolol,IN,C07AA,"Beta blocking agents, non-selective",ATC1-4
6240,8332,pindolol,IN,C07AA,"Beta blocking agents, non-selective",ATC1-4
6241,8787,propranolol,IN,C07AA,"Beta blocking agents, non-selective",ATC1-4
6242,9947,sotalol,IN,C07AA,"Beta blocking agents, non-selective",ATC1-4
6243,1202,atenolol,IN,C07AB,"Beta blocking agents, selective",ATC1-4
6244,149,acebutolol,IN,C07AB,"Beta blocking agents, selective",ATC1-4
6245,1520,betaxolol,IN,C07AB,"Beta blocking agents, selective",ATC1-4
6246,19484,bisoprolol,IN,C07AB,"Beta blocking agents, selective",ATC1-4
6247,20498,celiprolol,IN,C07AB,"Beta blocking agents, selective",ATC1-4
6248,31555,nebivolol,IN,C07AB,"Beta blocking agents, selective",ATC1-4
6249,37546,talinolol,IN,C07AB,"Beta blocking agents, selective",ATC1-4
6250,49737,esmolol,IN,C07AB,"Beta blocking agents, selective",ATC1-4
6251,6918,metoprolol,IN,C07AB,"Beta blocking agents, selective",ATC1-4
6252,8620,practolol,IN,C07AB,"Beta blocking agents, selective",ATC1-4
6253,20352,carvedilol,IN,C07AG,Alpha and beta blocking agents,ATC1-4
6254,6185,labetalol,IN,C07AG,Alpha and beta blocking agents,ATC1-4
6255,1007489,felodipine / metoprolol,MIN,C07F,"BETA BLOCKING AGENTS, OTHER COMBINATIONS",ATC1-4
6256,392475,atenolol / nifedipine,MIN,C07F,"BETA BLOCKING AGENTS, OTHER COMBINATIONS",ATC1-4
6257,1007489,felodipine / metoprolol,MIN,C07FB,Beta blocking agents and calcium channel blockers,ATC1-4
6258,392475,atenolol / nifedipine,MIN,C07FB,Beta blocking agents and calcium channel blockers,ATC1-4
6259,11170,verapamil,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6260,135056,lercanidipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6261,1436,bepridil,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6262,17767,amlodipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6263,2047714,amlodipine / celecoxib,MIN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6264,233603,clevidipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6265,2376944,levamlodipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6266,28382,lacidipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6267,29275,manidipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6268,33910,isradipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6269,3443,diltiazem,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6270,39879,mepirodipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6271,4316,felodipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6272,4327,fendiline,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6273,4648,gallopamil,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6274,53692,nilvadipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6275,6390,lidoflazine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6276,7396,nicardipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6277,7417,nifedipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6278,7426,nimodipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6279,7435,nisoldipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6280,7441,nitrendipine,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6281,8050,perhexiline,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6282,83213,mibefradil,IN,C08,CALCIUM CHANNEL BLOCKERS,ATC1-4
6283,135056,lercanidipine,IN,C08C,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ATC1-4
6284,17767,amlodipine,IN,C08C,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ATC1-4
6285,2047714,amlodipine / celecoxib,MIN,C08C,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ATC1-4
6286,233603,clevidipine,IN,C08C,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ATC1-4
6287,2376944,levamlodipine,IN,C08C,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ATC1-4
6288,28382,lacidipine,IN,C08C,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ATC1-4
6289,29275,manidipine,IN,C08C,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ATC1-4
6290,33910,isradipine,IN,C08C,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ATC1-4
6291,39879,mepirodipine,IN,C08C,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ATC1-4
